census_tract,pop_total,pop_hl,pop_white_non_hl,prop_hl,prop_white_non_hl,median_income
34015500705,4780,42,4384,0.008786610878661089,0.9171548117154812,97184
34015500800,2269,49,2146,0.021595416483032173,0.9457910973997355,116750
34015500900,3125,225,2705,0.072,0.8656,95952
34015501001,2127,210,1200,0.09873060648801128,0.5641748942172073,74375
34015501002,3501,1014,1401,0.28963153384747214,0.4001713796058269,28315
34015501003,4439,476,2768,0.10723135841405722,0.623563865735526,90056
34015501101,3733,307,2812,0.08223948566836324,0.7532815429949102,47672
34015501102,6637,444,4112,0.06689769474160012,0.6195570287780624,95110
34015501103,5256,242,4045,0.04604261796042618,0.7695966514459666,118894
34015501104,3411,289,2764,0.08472588683670478,0.810319554382879,98849
34015501105,2943,150,2235,0.0509683995922528,0.7594291539245668,66589
34015501106,4722,731,2277,0.15480728504870817,0.4822109275730623,96333
34015501107,5293,366,4148,0.06914793122992632,0.7836765539391649,91944
34015501201,5913,583,4801,0.09859631320818535,0.8119397936749535,138056
34015501202,4634,103,3998,0.022227017695295642,0.862753560638757,132662
34015501203,3512,310,3149,0.08826879271070615,0.8966400911161732,86140
34015501204,3679,52,3176,0.014134275618374558,0.8632780646914923,97298
34015501205,3396,240,2704,0.0706713780918728,0.7962308598351001,74536
34015501206,4627,200,3772,0.04322455154527772,0.8152150421439378,92031
34015501208,4074,175,3587,0.0429553264604811,0.8804614629356897,81293
34015501209,7101,197,5992,0.02774257146880721,0.8438248134065625,106951
34015501210,3708,18,3372,0.0048543689320388345,0.9093851132686084,135417
34015501212,3871,250,2816,0.06458279514337381,0.7274606044949625,88640
34015501213,4612,169,4061,0.036643538594969646,0.8805290546400694,113438
34015501301,3746,69,3413,0.018419647624132406,0.9111051788574479,101316
34015501302,2395,72,2295,0.030062630480167014,0.9582463465553236,61950
34015501303,2671,103,2366,0.038562336203669036,0.8858105578435043,81537
34015501402,3310,466,1619,0.14078549848942598,0.4891238670694864,52212
34015501403,4459,339,2977,0.076026014801525,0.6676384839650146,77284
34015501404,3582,513,2155,0.14321608040201006,0.6016192071468454,44605
34015501405,4366,178,3263,0.0407695831424645,0.7473660100778745,109792
34015501406,4567,431,2657,0.09437267352747974,0.581782351653164,53750
34015501501,3465,271,2454,0.07821067821067822,0.7082251082251082,88864
34015501502,5353,693,2931,0.12946011582290304,0.5475434335886419,99769
34015501603,6171,511,5215,0.08280667638956409,0.8450818343866472,79919
34015501604,6824,341,5154,0.049970691676436106,0.7552754982415005,80854
34015501605,4646,365,3525,0.0785622040464916,0.7587171760654327,75938
34015501606,7365,396,5435,0.053767820773930754,0.7379497623896809,118956
34015501608,6477,715,4974,0.11039061293808862,0.7679481241315423,70938
34015501609,5859,938,3658,0.16009557945041816,0.6243386243386243,139688
34015501701,5415,140,4322,0.02585410895660203,0.7981532779316712,105121
34015501702,2781,502,2078,0.1805106076950737,0.7472132326501258,81397
34015501703,4393,316,3530,0.07193262007739586,0.8035511040291372,84554
34015501704,3972,305,3298,0.07678751258811682,0.8303121852970795,71442
34015501800,1795,250,1485,0.1392757660167131,0.8272980501392758,102829
34015501900,4405,275,3497,0.06242905788876277,0.7938706015891033,125875
34015502001,6951,406,5946,0.05840886203423968,0.8554164868364265,166239
34015502002,6679,186,5821,0.027848480311423864,0.8715376553376254,155540
34015502100,3402,169,3067,0.0496766607877719,0.9015285126396237,124583
34015502201,3189,352,2105,0.11037942928817811,0.6600815302602697,159976
34015502202,2873,141,1998,0.04907761921336582,0.6954403063000348,97310
34015502203,4224,151,3432,0.035748106060606064,0.8125,126739
34015502204,2260,190,1572,0.084070796460177,0.695575221238938,127500
34015502300,2721,307,1895,0.11282616685042264,0.6964351341418596,80000
34015502400,6061,327,5000,0.053951493152945056,0.8249463784853984,114489
34017000101,2696,1451,382,0.5382047477744807,0.14169139465875372,103636
34017000102,3573,1400,653,0.39182759585782256,0.18275958578225582,61446
34017000200,5000,3276,769,0.6552,0.1538,37107
34017000300,4000,1762,1566,0.4405,0.3915,71190
34017000400,3774,720,707,0.1907790143084261,0.18733439321674616,82841
34017000500,4036,1812,850,0.4489593657086224,0.21060455896927652,82665
34017000600,5724,1999,1681,0.3492313067784766,0.29367575122292106,52182
34017000700,3525,1384,1114,0.3926241134751773,0.3160283687943262,58576
34017000800,3750,1530,1193,0.408,0.3181333333333333,86875
34017000902,5576,808,1140,0.1449067431850789,0.20444763271162122,90972
34017001000,2031,843,315,0.4150664697193501,0.155096011816839,63672
34017001100,5210,1967,1347,0.37754318618042226,0.25854126679462575,75644
34017001201,2207,492,376,0.22292705029451745,0.1703670140462166,78171
34017001202,1583,827,219,0.5224257738471257,0.13834491471888818,56929
34017001300,2848,1313,859,0.4610252808988764,0.30161516853932585,104722
34017001400,4079,1706,1066,0.41823976464819806,0.26133856337337585,89861
34017001701,5701,1399,836,0.245395544641291,0.1466409401859323,67614
34017001800,4514,1477,981,0.32720425343376164,0.21732388125830748,39444
34017001900,2100,165,366,0.07857142857142857,0.1742857142857143,76307
34017002001,1567,605,286,0.3860880663688577,0.18251435864709636,73504
34017002002,2975,803,646,0.26991596638655463,0.21714285714285714,56707
34017002200,1788,544,875,0.3042505592841163,0.4893736017897092,107019
34017002300,2753,494,1096,0.17944061024337088,0.3981111514711224,114737
34017002400,2889,629,1622,0.21772239529248874,0.5614399446175147,150795
34017002700,5968,1600,1453,0.2680965147453083,0.24346514745308312,55182
34017002800,6157,1543,2112,0.25060906285528667,0.34302420009745005,68083
34017002900,3598,782,1092,0.21734296831573097,0.3035019455252918,63313
34017003000,3039,1077,647,0.3543928923988154,0.21289897992760776,45284
34017003101,2508,379,614,0.1511164274322169,0.24481658692185007,99107
34017003102,3401,817,965,0.24022346368715083,0.2837400764481035,48750
34017003500,2188,900,908,0.4113345521023766,0.4149908592321755,116207
34017004000,6443,1626,618,0.25236690982461585,0.09591805059754772,77439
34017004102,4790,2097,316,0.43778705636743215,0.06597077244258873,88750
34017004103,1955,654,536,0.3345268542199488,0.2741687979539642,101136
34017004104,3655,1222,1037,0.33433652530779756,0.2837209302325581,60284
34017004200,5826,2299,432,0.3946103673189152,0.07415036045314109,38750
34017004300,2689,871,660,0.32391223503161026,0.24544440312383786,38348
34017004400,2606,1021,95,0.3917881811204912,0.036454336147352266,25450
34017004500,5351,1548,402,0.2892917211736124,0.07512614464586059,54615
34017004600,2927,1961,346,0.6699692517936454,0.11820977109668603,61567
34017004700,2833,799,925,0.28203318037416164,0.3265090010589481,70938
34017004800,4657,973,1173,0.20893278934936654,0.25187889199055186,80603
34017004900,4597,884,444,0.19229932564716118,0.0965847291711986,65923
34017005200,4475,916,825,0.2046927374301676,0.18435754189944134,48266
34017005300,3944,1176,324,0.29817444219066935,0.0821501014198783,47130
34017005400,8058,1684,796,0.20898485976669148,0.09878381732439812,102193
34017005500,3235,538,374,0.16630602782071097,0.11561051004636785,28241
34017005600,5006,1523,290,0.30423491809828207,0.05793048341989612,71346
34017005801,5809,1940,214,0.33396453778619384,0.0368393871578585,44375
34017005802,1888,308,824,0.163135593220339,0.4364406779661017,221597
34017005901,3032,710,289,0.2341688654353562,0.09531662269129287,86491
34017005902,4660,420,903,0.09012875536480687,0.19377682403433477,96593
34017006000,4206,890,133,0.21160247265810747,0.03162149310508797,54037
34017006101,4786,801,1413,0.1673631424989553,0.29523610530714584,76083
34017006102,3392,1252,344,0.36910377358490565,0.10141509433962265,59167
34017006200,4502,1624,388,0.3607285650821857,0.08618391825855176,48229
34017006300,4862,2434,455,0.5006170300287948,0.09358288770053476,61037
34017006400,3166,598,1501,0.18888186986734049,0.4740998104864182,145776
34017006500,2247,751,820,0.3342234089897641,0.3649310191366266,111823
34017006600,1421,115,134,0.08092892329345532,0.09429978888106967,87143
34017006700,3445,1548,268,0.4493468795355588,0.07779390420899855,29637
34017006800,4132,1478,275,0.3576960309777348,0.06655372700871248,64668
34017006900,62,0,43,0.0,0.6935483870967742,2
34017007001,2703,972,726,0.35960044395116536,0.2685904550499445,84375
34017007002,2201,147,719,0.0667878237164925,0.3266696955929123,222542
34017007100,3098,620,909,0.2001291155584248,0.2934151065203357,51898
34017007200,3208,505,1242,0.15741895261845387,0.3871571072319202,195682
34017007300,4007,386,1816,0.0963314200149738,0.4532068879460943,174583
34017007400,5443,404,2413,0.0742237736542348,0.44332169759323903,204591
34017007500,7054,839,2734,0.11893960873263397,0.3875815140345903,124973
34017007601,7036,204,2776,0.028993746446844798,0.39454235361000567,204081
34017007602,4195,502,1070,0.1196662693682956,0.2550655542312277,187308
34017007701,5508,82,1273,0.014887436456063908,0.23111837327523602,157540
34017007702,890,95,72,0.10674157303370786,0.08089887640449438,188482
34017007703,3383,371,931,0.10966597694354123,0.2751995270469997,195185
34017007800,3005,687,1207,0.2286189683860233,0.40166389351081533,111184
34017010100,7580,2662,2538,0.3511873350923483,0.3348284960422164,74352
34017010200,3262,908,1608,0.27835683629675045,0.49294911097486205,91900
34017010300,2857,779,1529,0.2726636331816591,0.5351767588379419,64148
34017010400,4798,1016,1739,0.21175489787411422,0.36244268445185496,98591
34017010500,5666,2412,2663,0.42569714084009885,0.46999647017296153,87488
34017010601,2458,1239,974,0.5040683482506102,0.39625711960943855,37232
34017010602,5636,2354,2241,0.41767210787792763,0.39762242725337116,66417
34017010701,2208,891,1161,0.40353260869565216,0.5258152173913043,67404
34017010702,1799,1290,312,0.717065036131184,0.1734296831573096,
34017010800,3896,1173,1233,0.3010780287474333,0.3164784394250513,80446
34017010900,2334,753,991,0.3226221079691517,0.4245929734361611,51023
34017011000,2537,818,657,0.32242806464327944,0.25896728419392984,64354
34017011100,4506,2075,1510,0.460497114957834,0.33510874389702616,47640
34017011200,6782,2099,3465,0.30949572397522856,0.5109112356237098,98598
34017011300,3145,1073,1321,0.3411764705882353,0.42003179650238476,57841
34017011400,4219,1989,1999,0.471438729556767,0.4738089594690685,77870
34017011500,2631,645,1720,0.2451539338654504,0.6537438236412011,69595
34017011600,4239,1131,2224,0.2668082094833687,0.5246520405756074,45056
34017012300,2287,1325,806,0.5793616090948841,0.35242675994752953,78125
34017012400,3180,1138,1408,0.35786163522012576,0.4427672955974843,94327
34017012500,3329,1438,1720,0.4319615500150195,0.5166716731751276,98559
34017012600,3617,1790,1624,0.4948852640309649,0.4489908764169201,95639
34017012700,7000,3584,2182,0.512,0.3117142857142857,80054
34017012800,4819,2720,1433,0.5644324548661548,0.2973645984644117,73814
34017012900,3706,2082,1175,0.5617916891527253,0.3170534268753373,75365
34017013000,4012,2992,439,0.7457627118644068,0.10942173479561317,67673
34017013100,2364,1500,790,0.6345177664974619,0.33417935702199664,64485
34017013200,4112,2610,1023,0.6347276264591439,0.248784046692607,65385
34017013300,3364,1922,1002,0.5713436385255648,0.2978596908442331,81719
34017013400,3021,2290,503,0.7580271433300232,0.16650115855676928,60048
34017013500,5724,4175,705,0.7293850454227813,0.12316561844863731,50521
34017013600,2132,1360,360,0.6378986866791745,0.16885553470919323,55227
34017013700,2874,1538,861,0.535142658315936,0.29958246346555323,42069
34017013800,4033,1239,1073,0.30721547235308705,0.26605504587155965,99632
34017013900,4061,1368,1474,0.3368628416646146,0.3629647869982763,112721
34017014000,5053,3860,859,0.7639026320997427,0.16999802097763705,73695
34017014101,4394,1589,1682,0.3616294947655894,0.38279472007282656,105859
34017014102,4727,2713,1508,0.5739369579014174,0.31901840490797545,77125
34017014200,6166,4180,1302,0.677911125527084,0.21115796302302953,87739
34017014300,5183,4062,921,0.7837159945977233,0.1776963148755547,61429
34017014401,4267,3082,899,0.7222873213030232,0.21068666510428874,89125
34017014402,3651,2813,718,0.7704738427827992,0.19665844973979732,85147
34017014501,5393,3960,881,0.7342851844984238,0.1633599109957352,53162
34017014502,3682,2982,564,0.8098859315589354,0.15317762085822922,23301
34017014600,4445,3284,734,0.7388076490438695,0.16512935883014623,99762
34017014700,5755,4151,1133,0.72128583840139,0.19687228496959167,82500
34017014801,5425,3513,1426,0.647557603686636,0.26285714285714284,54827
34017014802,1022,455,212,0.4452054794520548,0.20743639921722112,59205
34017014900,3523,2147,494,0.6094237865455577,0.14022140221402213,74787
34017015001,2113,461,868,0.21817321344060578,0.4107903454803597,96310
34017015003,2486,2104,243,0.8463395012067578,0.09774738535800483,53824
34017015004,4043,2753,1114,0.6809300024734108,0.27553796685629484,59868
34017015100,3191,2293,639,0.7185835161391413,0.20025070510811657,54375
34017015201,3092,823,1306,0.26617076326002587,0.42238033635187583,140655
34017015202,6445,4844,1184,0.7515903801396432,0.18370830100853375,74875
34017015300,4570,4131,316,0.9039387308533917,0.06914660831509847,47333
34017015500,4694,3777,809,0.8046442266723477,0.17234767788666383,66006
34017015600,4387,3672,456,0.8370184636425804,0.10394346934123547,48750
34017015700,3868,3603,145,0.9314891416752844,0.0374870734229576,55590
34017015801,3193,295,1326,0.09238960225493266,0.4152834325086126,152607
34017015802,5578,4865,465,0.8721764073144497,0.08336321262101111,47976
34017015900,6664,5748,686,0.8625450180072028,0.10294117647058823,54800
34017016000,3682,3071,456,0.834057577403585,0.12384573601303639,58047
34017016100,3905,3318,496,0.8496798975672215,0.12701664532650447,46375
34017016200,4760,3817,635,0.801890756302521,0.1334033613445378,42484
34017016300,4924,3903,506,0.7926482534524777,0.10276198212835093,57500
34017016400,3588,3201,314,0.8921404682274248,0.0875139353400223,39698
34017016500,4679,3066,968,0.6552682197050652,0.2068818123530669,76027
34017016600,3322,2599,463,0.7823600240818784,0.13937387116195063,43373
34017016700,1714,1480,175,0.8634772462077013,0.10210035005834306,67826
34017016800,3593,3078,433,0.8566657389368216,0.12051210687447815,58431
34017016900,3048,2485,469,0.8152887139107612,0.1538713910761155,42500
34017017000,5382,4207,695,0.7816796729840209,0.1291341508732813,58864
34017017100,4912,3878,727,0.7894951140065146,0.14800488599348535,55708
34017017200,3372,2818,437,0.83570581257414,0.12959667852906287,45043
34017017300,2415,1371,787,0.5677018633540373,0.325879917184265,74167
34017017400,2233,1934,200,0.8660994178235557,0.08956560680698612,37305
34017017500,4495,4040,263,0.8987764182424917,0.05850945494994438,61852
34017017600,3266,2831,374,0.8668095529699938,0.11451316595223515,44704
34017017700,1643,1001,434,0.6092513694461351,0.2641509433962264,55761
34017017800,6652,5257,1089,0.7902886349969934,0.1637101623571858,82024
34017017900,4339,736,2177,0.16962433740493202,0.5017285088730122,149286
34017018000,4272,2197,1561,0.5142790262172284,0.36540262172284643,77783
34017018100,2814,1131,1075,0.40191897654584224,0.3820184790334044,89536
34017018200,4790,1664,2250,0.3473903966597077,0.4697286012526096,145227
34017018301,2990,173,1883,0.05785953177257525,0.6297658862876254,221696
34017018302,5638,486,3589,0.08620078041858815,0.6365732529265697,226618
34017018401,3302,307,2250,0.09297395517867958,0.681405208964264,146875
34017018402,3249,433,2382,0.1332717759310557,0.7331486611265005,222361
34017018501,5295,471,3907,0.08895184135977337,0.7378659112370161,188468
34017018502,2040,581,1223,0.28480392156862744,0.5995098039215686,138750
34017018600,2701,253,2009,0.09366901147723065,0.7437985931136616,149779
34017018701,3035,486,2113,0.1601317957166392,0.6962108731466228,119464
34017018702,4589,810,2790,0.17650904336456744,0.6079755938112879,104119
34017018800,3539,485,2383,0.13704436281435434,0.6733540548177451,167670
34017018900,3948,529,2564,0.1339918946301925,0.6494427558257345,128333
34017019000,4801,1732,2032,0.36075817538012916,0.4232451572589044,94766
34017019100,3636,803,2329,0.22084708470847084,0.6405390539053906,117880
34017019200,4588,514,3197,0.11203138622493461,0.696817785527463,210690
34017019300,3071,637,2067,0.20742429176164115,0.6730706610224683,155962
34017019400,2947,444,2051,0.1506616898540889,0.6959619952494062,89917
34017019800,7338,1413,3432,0.19255928045789045,0.4677023712183156,142794
34017019900,6123,1187,2385,0.19385921933692635,0.38951494365507106,105121
34017020000,5051,931,2482,0.18431993664620866,0.4913878439912889,127946
34017020100,2927,376,523,0.1284591732148958,0.17868124359412368,158906
34017032400,6312,5374,693,0.8513941698352345,0.10979087452471482,45227
34017980100,0,0,0,NaN,NaN,
34019010100,5867,187,5202,0.03187318902335095,0.8866541673768535,158989
34019010201,2808,150,2611,0.053418803418803416,0.9298433048433048,121500
34019010202,4428,33,4349,0.007452574525745257,0.9821589882565492,125278
34019010300,2641,356,2149,0.13479742521772056,0.8137069291934873,77375
34019010400,4578,190,4190,0.041502839667977284,0.9152468326780253,116938
34019010500,5177,75,4947,0.01448715472281244,0.9555727255167085,121995
34019010600,5950,124,5494,0.020840336134453782,0.9233613445378152,122000
34019010701,6514,161,5416,0.02471599631562788,0.8314399754375192,109130
34019010702,3247,75,3141,0.02309824453341546,0.9673544810594394,159083
34019010801,2758,292,2095,0.10587382160986222,0.7596084118926758,123550
34019010802,1925,139,1643,0.0722077922077922,0.8535064935064935,98315
34019010900,3547,391,2663,0.11023400056385678,0.7507753030730194,103692
34019011001,7520,780,5112,0.10372340425531915,0.6797872340425531,150855
34019011003,4556,304,3773,0.06672519754170325,0.8281387181738367,144107
34019011004,1482,0,1453,0.0,0.9804318488529015,135110
34019011100,5954,404,4742,0.06785354383607659,0.7964393684917702,97035
34019011202,3269,422,2557,0.12909146527990212,0.7821963903334354,126600
34019011203,4334,250,3886,0.05768343331795108,0.8966312874942317,139531
34019011204,2547,264,2207,0.10365135453474676,0.8665096191597959,188898
34019011301,7351,465,6024,0.06325669976873895,0.819480342810502,160212
34019011303,5009,555,3863,0.11080055899381114,0.7712118187262926,91510
34019011304,3350,135,2712,0.04029850746268657,0.8095522388059702,190469
34019011305,3370,213,2567,0.06320474777448071,0.7617210682492581,123639
34019011306,4346,86,3668,0.019788311090658078,0.8439944776806259,165156
34019011400,4819,1431,2615,0.29694957460053956,0.5426437020128657,78566
34019011500,5466,166,4837,0.030369557263080865,0.884924990852543,121653
34019011600,4995,369,4485,0.07387387387387387,0.8978978978978979,138149
34019011700,3912,458,3386,0.11707566462167689,0.8655419222903885,111833
34019011800,2971,21,2659,0.007068327162571525,0.8949848535846516,122386
34019011900,4116,616,3386,0.14965986394557823,0.8226433430515063,94522
34021000100,3516,1758,968,0.5,0.2753128555176337,26875
34021000200,3207,1443,1305,0.4499532273152479,0.4069223573433115,68819
34021000300,4912,3207,1191,0.6528908794788274,0.24246742671009772,49811
34021000400,5765,3542,1201,0.6143972246313963,0.208326105810928,32755
34021000500,5873,3795,575,0.6461774221011408,0.09790567001532437,43298
34021000600,5233,2435,928,0.4653162621823046,0.17733613605962162,60357
34021000700,4473,3624,429,0.8101945003353455,0.09590878604963111,52859
34021000800,2501,1465,335,0.585765693722511,0.13394642143142743,61979
34021000900,4823,2275,409,0.4716981132075472,0.08480199046236782,47060
34021001000,3141,627,216,0.19961795606494748,0.06876790830945559,15792
34021001101,2406,0,326,0.0,0.13549459684123025,30788
34021001102,3438,242,144,0.07038976148923792,0.041884816753926704,31847
34021001200,4018,58,490,0.01443504230960677,0.12195121951219512,63835
34021001300,4335,443,827,0.10219146482122261,0.19077277970011533,62250
34021001401,3690,318,15,0.08617886178861789,0.0040650406504065045,18456
34021001402,1978,232,136,0.1172901921132457,0.06875631951466127,50163
34021001500,3152,314,31,0.09961928934010152,0.00983502538071066,35313
34021001600,1383,263,69,0.19016630513376717,0.049891540130151846,39815
34021001700,3522,622,131,0.17660420215786485,0.037194775695627486,38378
34021001800,4753,1111,1078,0.23374710709025878,0.2268041237113402,36914
34021001900,1866,937,164,0.5021436227224009,0.08788853161843516,31667
34021002000,1411,408,33,0.2891566265060241,0.023387668320340185,40557
34021002100,4673,2068,497,0.4425422640701905,0.10635566017547614,24737
34021002200,5369,1799,283,0.3350717079530639,0.05271000186254424,65847
34021002500,7697,3371,3283,0.43796284266597374,0.42652981681174484,67014
34021002601,4479,1911,1186,0.42665773610180846,0.26479124804643894,74375
34021002602,4453,1491,1892,0.3348304513810914,0.42488210195373904,80604
34021002701,4456,1077,1568,0.24169658886894074,0.3518850987432675,68561
34021002702,6231,754,3897,0.12100786390627508,0.6254212806933076,70175
34021002800,7153,2180,870,0.30476723053264365,0.12162728924926604,72734
34021002902,4745,1161,2584,0.2446786090621707,0.5445732349841939,80110
34021002903,4111,272,3021,0.06616395037703722,0.7348576988567258,123876
34021002904,5152,389,4032,0.07550465838509317,0.782608695652174,115388
34021003001,6112,176,5558,0.028795811518324606,0.9093586387434555,107802
34021003002,5957,193,5222,0.03239885848581501,0.8766157461809636,114568
34021003003,5740,528,4683,0.09198606271777003,0.8158536585365853,76399
34021003004,5728,324,4643,0.05656424581005587,0.8105796089385475,88932
34021003006,4801,458,4144,0.09539679233493022,0.8631535096854822,102299
34021003007,3060,132,2733,0.043137254901960784,0.8931372549019608,125294
34021003008,5414,752,4131,0.138899150350942,0.7630217953454008,104496
34021003009,6268,579,4838,0.0923739629865986,0.7718570516911295,67967
34021003100,4585,1068,2480,0.23293347873500544,0.5408942202835333,69680
34021003201,8373,1719,4731,0.20530275886778931,0.5650304550340379,115612
34021003202,5320,642,3520,0.12067669172932331,0.6616541353383458,123917
34021003301,7508,498,6023,0.06632924880127863,0.8022109749600426,134295
34021003303,5780,669,1525,0.1157439446366782,0.263840830449827,116655
34021003304,1612,225,874,0.13957816377171217,0.5421836228287841,250
34021003400,2677,158,920,0.059021292491595066,0.3436682853940979,66188
34021003500,6786,573,2606,0.08443854995579134,0.38402593575007365,69799
34021003601,3614,399,1219,0.11040398450470393,0.33729939125622577,73693
34021003602,3224,372,1475,0.11538461538461539,0.4575062034739454,59349
34021003703,7899,849,5040,0.10748195974173946,0.6380554500569693,95921
34021003704,2793,192,2213,0.06874328678839957,0.7923379878267096,122662
34021003706,3864,154,2581,0.03985507246376811,0.6679606625258799,72756
34021003707,1539,24,1092,0.015594541910331383,0.7095516569200779,73490
34021003708,4888,475,3126,0.09717675941080196,0.6395253682487725,83190
34021003800,7057,258,5684,0.036559444523168484,0.8054414056964716,146667
34021003902,1841,104,1672,0.056491037479630635,0.9082020640956002,125400
34021003903,2777,39,2367,0.014043932301044292,0.8523586604249189,141250
34021003904,5916,330,3806,0.055780933062880324,0.6433400946585531,126641
34021003905,4581,227,4022,0.04955249945426763,0.8779742414320018,198929
34021004000,5947,489,3662,0.08222633260467463,0.6157726584832689,118889
34021004203,3688,103,2135,0.027928416485900217,0.5789045553145337,179977
34021004204,5614,308,4034,0.05486284289276808,0.7185607410046313,181979
34021004205,5214,335,3845,0.06425009589566552,0.7374376678174146,250
34021004206,2537,194,1761,0.07646826960977532,0.6941269215608987,129600
34021004306,5060,251,1694,0.04960474308300395,0.3347826086956522,218750
34021004307,6375,215,2949,0.03372549019607843,0.46258823529411763,178429
34021004309,4898,207,2965,0.04226214781543487,0.6053491220906493,194821
34021004311,7254,296,4017,0.04080507306313758,0.553763440860215,115840
34021004312,3125,15,2082,0.0048,0.66624,196250
34021004313,4631,533,926,0.11509393219606996,0.19995681278341612,115434
34021004314,5408,414,1785,0.07655325443786982,0.3300665680473373,121106
34021004315,3134,145,1272,0.046266751754945754,0.40587109125717935,250
34021004316,4603,27,2613,0.005865739734955464,0.567673256571801,167326
34021004403,5855,1656,3735,0.2828351836037575,0.6379163108454312,91875
34021004404,8049,3592,3360,0.4462666169710523,0.41744316064107345,105586
34021004406,4934,1241,2484,0.2515200648561005,0.5034454803404945,69891
34021004407,6981,1198,3994,0.17160865205557943,0.5721243374874659,103787
34021004408,5781,501,2195,0.08666320705760248,0.37969209479328836,158839
34021004409,3858,1023,1053,0.2651632970451011,0.2729393468118196,83625
34021004501,6601,463,4133,0.07014088774428116,0.6261172549613695,169083
34021004502,1116,49,839,0.04390681003584229,0.7517921146953405,116691
34021980000,659,80,136,0.12139605462822459,0.20637329286798178,
34023000101,3450,462,2889,0.13391304347826086,0.837391304347826,92845
34023000102,4494,1088,2952,0.2421005785491767,0.6568758344459279,94549
34023000200,6569,2732,2445,0.41589282995889787,0.37220277058913076,73432
34023000300,7580,3241,3223,0.4275725593667546,0.42519788918205803,81525
34023000401,3494,870,1062,0.24899828277046365,0.3039496279336005,116295
34023000403,5989,628,1416,0.10485890799799633,0.23643346134580062,121458
34023000404,5927,1387,1907,0.23401383499240763,0.3217479331871098,106942
34023000501,5204,1873,640,0.3599154496541122,0.12298232129131437,89412
34023000503,2980,416,611,0.1395973154362416,0.20503355704697987,94590
34023000504,4889,648,459,0.13254244221722233,0.09388422990386582,86723
34023000603,2138,150,688,0.07015902712815715,0.32179607109448083,143458
34023000608,1864,110,355,0.059012875536480686,0.19045064377682402,93500
34023000609,2501,127,440,0.0507796881247501,0.1759296281487405,130341
34023000610,5312,350,822,0.06588855421686747,0.15474397590361447,121842
34023000701,3252,381,985,0.11715867158671586,0.30289052890528906,120417
34023000702,5857,919,2337,0.15690626600648797,0.3990097319446816,127647
34023000801,4043,1266,1760,0.3131338115260945,0.43532030670294336,130750
34023000802,2779,545,2010,0.19611370996761424,0.723281756027348,116182
34023000901,2449,441,1536,0.1800734993875051,0.6271947733768886,122813
34023000902,4405,717,2762,0.16276958002270148,0.6270147559591374,87308
34023001001,3324,549,1610,0.1651624548736462,0.4843561973525872,123487
34023001003,5313,594,2470,0.11180124223602485,0.4648974214191606,111455
34023001004,1938,285,578,0.14705882352941177,0.2982456140350877,126500
34023001100,4898,382,2576,0.07799101674152716,0.5259289505920784,83136
34023001200,5566,430,3063,0.07725476104922745,0.5503054257994969,72008
34023001300,4483,863,2794,0.1925050189605175,0.6232433638188712,96094
34023001409,3559,183,953,0.051418937903905594,0.2677718460241641,155921
34023001410,4327,108,613,0.02495955627455512,0.1416685925583545,96071
34023001411,3573,9,596,0.0025188916876574307,0.16680660509375875,168393
34023001412,3847,114,1050,0.029633480634260464,0.27293995321029374,181667
34023001413,6047,294,1026,0.04861914999173144,0.1696709111956342,139872
34023001414,5651,236,907,0.04176251990798089,0.16050256591753673,136823
34023001415,5200,273,1915,0.0525,0.3682692307692308,178750
34023001417,2039,32,621,0.01569396763119176,0.30456105934281513,182083
34023001418,5840,395,374,0.06763698630136987,0.06404109589041096,115222
34023001419,3285,249,487,0.07579908675799087,0.14824961948249618,105000
34023001502,6439,1410,3202,0.21897810218978103,0.4972821866749495,103717
34023001504,6045,497,887,0.08221670802315964,0.1467328370554177,111461
34023001505,2053,64,81,0.031173891865562593,0.039454456892352656,125625
34023001506,6653,645,491,0.09694874492710055,0.07380129264993236,110700
34023001600,5042,927,2014,0.18385561285204283,0.3994446648155494,84559
34023001701,5638,1002,2638,0.1777225966654842,0.46789641716920893,111964
34023001702,3859,725,1688,0.18787250583052603,0.4374190204716248,92669
34023001803,3650,455,1713,0.12465753424657534,0.4693150684931507,89154
34023001804,3898,649,1869,0.16649563878912263,0.47947665469471523,57500
34023001805,5249,312,1287,0.059439893313012,0.2451895599161745,117356
34023001806,3490,636,505,0.18223495702005732,0.14469914040114612,68222
34023001901,5148,864,1468,0.16783216783216784,0.2851592851592852,80479
34023001902,2369,657,1279,0.2773322076825665,0.5398902490502322,86875
34023001903,4008,858,1750,0.21407185628742514,0.436626746506986,80185
34023002000,4662,323,2486,0.06928356928356928,0.5332475332475333,148125
34023002101,2194,181,1721,0.08249772105742935,0.784412032816773,218125
34023002102,4072,587,2467,0.14415520628683692,0.605844793713163,127813
34023002200,3955,276,2693,0.0697850821744627,0.6809102402022756,131016
34023002301,3795,149,2866,0.039262187088274045,0.7552042160737813,135305
34023002302,4036,577,2712,0.1429633300297324,0.6719524281466799,121425
34023002401,5878,1017,3625,0.17301803334467505,0.6167063627084042,97898
34023002402,1650,251,721,0.15212121212121213,0.43696969696969695,128750
34023002500,6032,646,949,0.10709549071618037,0.15732758620689655,101923
34023002603,4560,270,1008,0.05921052631578947,0.22105263157894736,109125
34023002604,6773,658,3140,0.09715045031743688,0.46360549239627935,96276
34023002605,2646,301,1566,0.11375661375661375,0.5918367346938775,98326
